Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
10/12/02,Ohio,55,"Away",Eastern Michigan,27,
10/12/02,Ohio State,50,"Away",San Jose State,7,
10/12/02,Oklahoma,35,"Away",Texas,24,Dallas TX
10/12/02,Oregon,31,"Home",UCLA,30,
10/12/02,Rice,17,"Home",Navy,10,
10/12/02,San Diego State,36,"Away",Utah,17,
10/12/02,South Carolina,16,"Home",Kentucky,12,
10/12/02,South Florida,16,"Away",Southern Mississippi,13,
10/12/02,Southern California,30,"Away",California,28,
10/12/02,Temple,17,"Away",Syracuse,16,
10/12/02,Texas A&M,41,"Home",Baylor,0,
10/12/02,Texas Christian,46,"Home",Army,27,
10/12/02,Toledo,37,"Away",Ball State,17,
10/12/02,Tulane,35,"Away",Cincinnati,17,
10/12/02,Virginia,22,"Away",Clemson,17,
10/12/02,Wake Forest,36,"Away",Duke,10,
10/12/02,Washington,32,"Away",Arizona,28,
10/12/02,Washington State,36,"Home",Stanford,11,
10/12/02,West Virginia,40,"Home",Rutgers,0,
10/17/02,Maryland,34,"Away",Georgia Tech,10,
10/18/02,Boise State,67,"Away",Fresno State,21,
10/19/02,Alabama,42,"Away",Mississippi,7,
10/19/02,Arizona State,45,"Home",Oregon,42,
10/19/02,Ball State,42,"Away",Eastern Michigan,17,
10/19/02,Boston College,46,"Away",Navy,21,
10/19/02,Bowling Green State,48,"Away",Western Michigan,45,
10/19/02,California,17,"Away",UCLA,12,
10/19/02,Clemson,31,"Away",Wake Forest,23,
10/19/02,Colorado,34,"Away",Baylor,0,
10/19/02,Colorado State,28,"Home",Utah,20,
10/19/02,Florida,30,"Away",Auburn,23,
10/19/02,Georgia,48,"Away",Vanderbilt,17,
10/19/02,Hawaii,37,"Away",Tulsa,14,
10/19/02,Houston,56,"Away",Army,42,
10/19/02,Iowa,24,"Home",Indiana,8,
10/19/02,Kentucky,29,"Home",Arkansas,17,
10/19/02,Louisiana State,38,"Away",South Carolina,14,
10/19/02,Marshall,24,"Away",Troy,7,
10/19/02,Miami (OH),49,"Home",Buffalo,0,
10/19/02,Michigan,23,"Home",Purdue,21,
10/19/02,Middle Tennessee State,48,"Away",Louisiana-Lafayette,35,
10/19/02,Minnesota,28,"Home",Michigan State,7,
10/19/02,Mississippi State,29,"Home",Memphis,17,
10/19/02,Nevada,52,"Away",San Jose State,24,
10/19/02,Nevada-Las Vegas,24,"Home",Brigham Young,3,
10/19/02,New Mexico State,34,"Away",Louisiana-Monroe,21,
10/19/02,North Carolina State,24,"Away",Duke,22,
10/19/02,North Texas,13,"Home",Arkansas State,10,
10/19/02,Northern Illinois,49,"Away",Central Michigan,0,
10/19/02,Notre Dame,21,"Home",Air Force,14,
10/19/02,Ohio,50,"Home",Kent State,0,
10/19/02,Ohio State,19,"Home",Wisconsin,14,
10/19/02,Oklahoma,49,"Away",Iowa State,3,
10/19/02,Oklahoma State,24,"Away",Nebraska,21,
10/19/02,Penn State,49,"Away",Northwestern,0,
10/19/02,San Diego State,24,"Home",Wyoming,20,
10/19/02,South Florida,46,"Home",East Carolina,30,
10/19/02,Southern California,41,"Away",Washington,21,
10/19/02,Southern Methodist,37,"Away",Louisiana Tech,34,
10/19/02,Southern Mississippi,23,"Away",Cincinnati,14,
10/19/02,Stanford,16,"Away",Arizona,6,
10/19/02,Temple,38,"Home",Connecticut,24,
10/19/02,Texas,17,"Home",Kansas State,14,
10/19/02,Texas A&M,47,"Home",Kansas,22,
10/19/02,Texas Christian,45,"Home",Louisville,31,
10/19/02,Texas Tech,52,"Away",Missouri,38,
10/19/02,Texas-El Paso,38,"Away",Rice,35,
10/19/02,Toledo,27,"Home",Central Florida,24,
10/19/02,Tulane,35,"Away",Alabama-Birmingham,14,
10/19/02,Utah State,45,"Away",New Mexico,44,
10/19/02,Virginia,37,"Away",North Carolina,27,
10/19/02,Virginia Tech,35,"Away",Rutgers,14,
10/19/02,West Virginia,34,"Away",Syracuse,7,
10/24/02,Colorado State,37,"Away",Brigham Young,10,
10/24/02,North Carolina State,38,"Home",Clemson,6,
10/25/02,Hawaii,31,"Home",Fresno State,21,
10/26/02,Alabama,34,"Home",Tennessee,14,
10/26/02,Alabama-Birmingham,29,"Home",Army,26,
10/26/02,Arizona State,27,"Away",Washington,16,
10/26/02,Arkansas,48,"Away",Mississippi,28,
10/26/02,Auburn,31,"Away",Louisiana State,7,
10/26/02,Boise State,45,"Home",San Jose State,8,
10/26/02,Bowling Green State,38,"Away",Ball State,20,
10/26/02,Central Florida,28,"Away",Akron,17,
10/26/02,Cincinnati,48,"Away",Memphis,10,
10/26/02,Colorado,37,"Away",Texas Tech,13,
10/26/02,Georgia,52,"Home",Kentucky,24,
10/26/02,Georgia Tech,23,"Away",Virginia,15,
