Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
Oct 22 2005,California,42,"Away",Washington State,38,
Oct 22 2005,Clemson,37,"Away",Temple,7,
Oct 22 2005,Colorado,44,"Away",Kansas,13,
Oct 22 2005,Colorado State,39,"Away",Wyoming,31,
Oct 22 2005,Florida State,55,"Home",Duke,24,
Oct 22 2005,Fresno State,40,"Home",Idaho,10,
Oct 22 2005,Georgia,23,"Away",Arkansas,20,
Oct 22 2005,Hawaii,45,"Home",San Jose State,38,
Oct 22 2005,Houston,28,"Home",Mississippi State,16,
Oct 22 2005,Iowa State,37,"Away",Oklahoma State,10,
Oct 22 2005,Louisiana State,20,"Away",Auburn,17,
Oct 22 2005,Louisiana Tech,40,"Away",North Texas,14,
Oct 22 2005,Louisiana-Lafayette,13,"Home",Middle Tennessee State,10,
Oct 22 2005,Louisville,46,"Home",Cincinnati,22,
Oct 22 2005,Memphis,27,"Away",East Carolina,24,
Oct 22 2005,Miami (OH),24,"Home",Eastern Michigan,23,
Oct 22 2005,Michigan,23,"Home",Iowa,20,
Oct 22 2005,Mississippi,13,"Away",Kentucky,7,
Oct 22 2005,Missouri,41,"Away",Nebraska,24,
Oct 22 2005,Navy,41,"Home",Rice,9,
Oct 22 2005,New Mexico,47,"Home",San Diego State,24,
Oct 22 2005,North Carolina,7,"Away",Virginia,5,
Oct 22 2005,Northern Illinois,34,"Home",Kent State,3,
Oct 22 2005,Northwestern,49,"Home",Michigan State,14,
Oct 22 2005,Notre Dame,49,"Away",Brigham Young,23,
Oct 22 2005,Ohio,38,"Away",Ball State,21,
Oct 22 2005,Ohio State,41,"Home",Indiana,10,
Oct 22 2005,Oklahoma,37,"Away",Baylor,30,
Oct 22 2005,Oregon,28,"Home",Arizona,21,
Oct 22 2005,Penn State,63,"Home",Illinois,10,
Oct 22 2005,Pittsburgh,34,"Away",Syracuse,17,
Oct 22 2005,Rutgers,26,"Home",Connecticut,24,
Oct 22 2005,South Carolina,35,"Away",Vanderbilt,28,
Oct 22 2005,Southern California,51,"Home",Washington,24,
Oct 22 2005,Stanford,45,"Away",Arizona State,35,
Oct 22 2005,Texas,52,"Away",Texas Tech,17,
Oct 22 2005,Texas A&M,30,"Home",Kansas State,28,
Oct 22 2005,Texas Christian,48,"Home",Air Force,10,
Oct 22 2005,Texas-El Paso,31,"Away",Marshall,3,
Oct 22 2005,Toledo,38,"Away",Buffalo,15,
Oct 22 2005,Tulsa,20,"Away",Southern Methodist,13,
Oct 22 2005,UCLA,51,"Away",Oregon State,28,
Oct 22 2005,Utah,42,"Home",Nevada-Las Vegas,32,
Oct 22 2005,Wake Forest,27,"Away",North Carolina State,19,
Oct 22 2005,Western Michigan,45,"Home",Bowling Green State,14,
Oct 22 2005,Wisconsin,31,"Away",Purdue,20,
Oct 27 2005,Virginia Tech,30,"Away",Boston College,10,
Oct 28 2005,Colorado State,35,"Home",New Mexico,25,
Oct 29 2005,Akron,24,"Home",Bowling Green State,14,
Oct 29 2005,Alabama,35,"Away",Utah State,3,
Oct 29 2005,Arizona,29,"Home",Oregon State,27,
Oct 29 2005,Arizona State,44,"Away",Washington,20,
Oct 29 2005,Auburn,27,"Away",Mississippi,3,
Oct 29 2005,Ball State,31,"Home",Northern Illinois,17,
Oct 29 2005,Boise State,49,"Away",Nevada,14,
