"721","Air Force","09/01/07","7","ROOT","MARK","","","","","","","","","","","","0","0","2","38","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/08/07","7","ROOT","MARK","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/13/07","7","ROOT","MARK","","","","","","","","","","","","0","0","6","53","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/22/07","7","ROOT","MARK","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/29/07","7","ROOT","MARK","","","","","","","","","","","","0","0","6","85","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/06/07","7","ROOT","MARK","","","","","","","","","","","","0","0","2","64","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/13/07","7","ROOT","MARK","","","","","","","","","","","","0","0","1","35","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","10/20/07","7","ROOT","MARK","","","","","","","","","","","","0","0","1","25","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","10/25/07","7","ROOT","MARK","","","","","","","","","","","","0","0","2","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/03/07","7","ROOT","MARK","","","","","","","","","","","","0","0","2","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/10/07","7","ROOT","MARK","","","","","","","","","","","","0","0","2","36","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","7","ROOT","MARK","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","12/31/07","7","ROOT","MARK","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/08/07","39","RYBAK","GARRETT","","","","","","","","","","","","0","0","","","","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/20/07","39","RYBAK","GARRETT","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/25/07","51","SHANOR","AARON","","","","","","","","","","","","0","0","","","","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/22/07","24","SMITH","CHAD","2","47","0","47","0","","","","","","","2","47","1","1","0","","","","","","","","","","","","","","","","","","1","0","","","","","","","","0"
"721","Air Force","09/29/07","24","SMITH","CHAD","11","48","1","47","0","","","","","","","11","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/06/07","24","SMITH","CHAD","10","38","0","38","1","","","","","","","10","38","1","2","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/03/07","24","SMITH","CHAD","11","63","1","62","0","","","","","","","11","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
